纽约 面积 约1214平方公里
纽约 人口数量 约1800万
纽约 气候类型 温带海洋性气候
布鲁塞尔 面积 162平方千米
布鲁塞尔 人口数量 107万
布鲁塞尔 气候类型 温带海洋性气候
布鲁塞尔 别名 欧洲最美丽的城市
雅加达 别名 花园之都
雅加达 面积 740.28平方公里
雅加达 人口数量 10187595（2011年）
雅加达 气候类型 热带雨林气候
火烧寮 别名 中国雨极
火烧寮 气候类型 季风气候
摩纳哥 简称 摩纳哥
摩纳哥 语言 法语
摩纳哥 人口数量 36371(2011年)
摩纳哥 民族 摩纳哥人，法兰西人，意大利人
摩纳哥 宗教 天主教
摩纳哥 面积 2.02平方公里
摩纳哥 气候类型 亚热带地中海气候
圣马力诺 简称 圣马力诺
圣马力诺 语言 意大利语
圣马力诺 人口数量 31918人(2011年)
圣马力诺 民族 圣马力诺人
圣马力诺 宗教 天主教
圣马力诺 面积 61.2平方公里
乞拉朋齐 别名 世界雨极
乞拉朋齐 人口数量 6000多
乞拉朋齐 气候类型 热带季风气候
筑波 面积 284.07平方千米
筑波 人口数量 20万
京都 别名 洛阳
京都 面积 827.90平方公里
京都 人口数量 146.9472万人
京都 气候类型 副热带湿润气候
奈良 面积 3691.09平方公里
奈良 人口数量 1410825人（2008年）
横滨 面积 437平方公里
横滨 人口数量 370.89万（2014年6月）
北京市 别名 北平，燕京，幽州
北京市 面积 16410.54平方公里
北京市 人口数量 2114.8万（2013年常住人口）
北京市 气候类型 北温带季风气候
天津 别名 沽等
天津 面积 11946.88平方公里
天津 人口数量 1413.15万(2012年)
天津 气候类型 暖温带半湿润大陆季风型气候
呼和浩特 别名 青城，归化城，归绥，中国乳都
呼和浩特 面积 17224平方公里
呼和浩特 人口数量 294万(2012年)
呼和浩特 气候类型 中温带大陆性季风气候
上海市 别名 申
上海市 面积 6340.5平方公里
上海市 人口数量 2380.43万（2012年）
上海市 气候类型 亚热带季风气候
上海 别名 申
上海 面积 6340.5平方公里
上海 人口数量 2380.43万（2012年）
上海 气候类型 亚热带季风气候
南京 别名 石头城等
南京 面积 6597平方公里
南京 人口数量 821.61万人（2014年）
南京 气候类型 亚热带季风气候
福州 别名 冶城
福州 面积 11968平方公里
福州 人口数量 727万人（2012年）
福州 气候类型 亚热带季风气候
南昌 别名 隆兴府
南昌 面积 7402.36平方公里
南昌 人口数量 504.3万(2010年)
南昌 气候类型 亚热带季风湿润气候
长沙 别名 潭州
长沙 面积 11819.5平方千米
长沙 人口数量 704万(2011年)
长沙 气候类型 亚热带季风性湿润气候
广州 别名 穗城
广州 面积 7434平方公里
广州 人口数量 1275万(2012年)
广州 气候类型 亚热带季风气候
南宁 别名 五象城
南宁 面积 22112平方公里
南宁 人口数量 666.16万（2010年）
南宁 气候类型 亚热带季风气候
重庆 别名 桥都等
重庆 面积 82402.95平方公里
重庆 人口数量 主城808万；总数2970万（2013）
重庆 气候类型 亚热带季风性湿润气候
昆明 别名 春城
昆明 面积 21473平方公里
昆明 人口数量 726.3万（2012年）
昆明 气候类型 亚热带高原季风气候
拉萨 别名 日光城
拉萨 面积 29518平方公里（2013年）
拉萨 人口数量 55.94万（2012年）
拉萨 气候类型 高原山地气候
西宁 别名 夏都
西宁 面积 7649平方公里（2013年）
西宁 人口数量 222.80万（2012年）
西宁 气候类型 大陆高原半干旱气候
银川 别名 凤凰城
银川 面积 9491.0平方公里
银川 人口数量 202.57万（2011年）
银川 气候类型 典型的中温带大陆性气候
台北 别名 北市
台北 面积 271.8平方公里
台北 人口数量 267.6万（2012）
台北 气候类型 亚热带季风气候
重庆市 别名 桥都等
重庆市 面积 82402.95平方公里
重庆市 人口数量 主城808万；总数2970万（2013）
重庆市 气候类型 亚热带季风性湿润气候
香港特别行政区 别名 香州
香港特别行政区 面积 1104平方公里
香港特别行政区 人口数量 713万（2012年6月)
香港特别行政区 气候类型 亚热带季风气候
澳门特别行政区 别名 海上花园
澳门特别行政区 面积 32.8平方公里
澳门特别行政区 人口数量 55.8万人（2011年）
澳门特别行政区 气候类型 亚热带季风气候
澳门特别行政区 语言 中文（含粤语、普通话）、葡语
商丘 别名 三商华商梁郡宋城应天等
商丘 面积 10704平方千米
商丘 人口数量 732万（2012年底）
商丘 气候类型 温带季风气候
郑州 别名 夏商古都
郑州 面积 7446.2平方公里
郑州 人口数量 910万(2012年)
郑州 气候类型 温带大陆性气候
洛阳 别名 牡丹花都，十三朝古都。
洛阳 面积 15208平方公里
洛阳 人口数量 662万(2010年六普数据)
洛阳 气候类型 暖温带大陆性季风气候（半湿润）
九江 别名 浔阳城
九江 面积 18796.79平方公里
九江 人口数量 510万左右
九江 气候类型 亚热带季风性湿润气候
枝城 别名 丹阳
枝城 面积 239平方公里
枝城 人口数量 87648人
枝城 气候类型 亚热带季风气候
攀枝花 别名 康养胜地
攀枝花 面积 7440.398平方公里
攀枝花 人口数量 121.99万（户籍人口：111.7万）
攀枝花 气候类型 以南亚热带为基带的立体气候
伏尔加格勒 别名 察里津
伏尔加格勒 面积 565平方公里
伏尔加格勒 人口数量 1011417
伏尔加格勒 气候类型 大陆性气候
符拉迪沃斯托克 别名 东方旧金山
符拉迪沃斯托克 面积 600平方千米
符拉迪沃斯托克 人口数量 592069人(2010)
符拉迪沃斯托克 气候类型 温带大陆性湿润气候，暖夏型
摩尔曼斯克 人口数量 295374（2018）
摩尔曼斯克 气候类型 极地气候
班加罗尔 人口数量 1050万
班加罗尔 气候类型 温和宜人
新加坡 简称 新加坡
新加坡 语言 英语，华语，马来语，泰米尔语
新加坡 人口数量 526万（2011年）
新加坡 民族 华族，印度族，马来族，欧亚族
新加坡 宗教 佛教道教伊斯兰教基督教印度教
新加坡 面积 714.3平方公里
托克逊 面积 16128平方公里
托克逊 人口数量 11万人(2001年)
托克逊 气候类型 大陆性暖温带荒漠气候
长春 别名 北国春城
长春 面积 20604平方公里
长春 人口数量 790万人（2010年）
长春 气候类型 温带季风气候
乌鲁木齐 别名 乌市，迪化
乌鲁木齐 面积 1.4万平方公里（2013年）
乌鲁木齐 人口数量 350万（2013年）
乌鲁木齐 气候类型 温带大陆性气候
乌鲁木齐 民族 维吾尔族、汉族、哈萨克族等
贵阳 别名 筑城，林城
贵阳 面积 8034平方公里
贵阳 人口数量 445.17万人(2012年)
贵阳 气候类型 亚热带湿润温和型气候
太原 别名 并州（简称“并”），晋阳，龙城
太原 面积 6988平方公里
太原 人口数量 425.63万(2012年)
太原 气候类型 温带半干旱季风性气候
太原 简称 并
西安 别名 镐京等
西安 面积 9983平方千米（2011年）
西安 人口数量 常住人口846.78万（2010）
西安 气候类型 森林茂密，水量丰沛，气候湿润
济南 别名 济，泉城
济南 面积 8227平方公里
济南 人口数量 681.4万（2010年）
济南 气候类型 暖温带半湿润大陆性季风气候
武汉 别名 汉/江城/大武汉/东方芝加哥
武汉 面积 8494平方公里
武汉 人口数量 1012万（2012年末）
武汉 气候类型 亚热带季风气候
合肥 别名 合淝
合肥 面积 11408.48平方公里
合肥 人口数量 706万(2011年)
合肥 气候类型 亚热带季风气候
杭州 别名 临安，钱塘，武林
杭州 面积 16596平方公里
杭州 人口数量 884.4万（2013年）
杭州 气候类型 亚热带季风性气候
海口 别名 椰城
海口 面积 2304.84平方公里
海口 人口数量 217.11万人（2013年）
海口 气候类型 热带海洋性季风气候
澳门 别名 海上花园
澳门 面积 32.8平方公里
澳门 人口数量 55.8万人（2011年）
澳门 气候类型 亚热带季风气候
澳门 语言 中文（含粤语、普通话）、葡语
石家庄 别名 庄城
石家庄 面积 20235平方公里
石家庄 人口数量 1276.37万（2013年）
石家庄 气候类型 温带季风气候
株洲 别名 槠洲
株洲 面积 11262平方公里
株洲 人口数量 385.56万（2010年）
株洲 气候类型 亚热带季风性湿润气候
洛杉矶 面积 1290.6Km²
洛杉矶 人口数量 4581526(2013年)
洛杉矶 气候类型 地中海气候
洛杉矶 别名 &quot;名人之城&quot;
麦地那 别名 麦迪纳
麦地那 面积 589平方公里
麦地那 人口数量 50万(2009年)
大庆 别名 百湖之城
大庆 面积 22161平方公里
大庆 人口数量 290万（2010年普查数据）
大庆 气候类型 中温带大陆性季风气候
开罗 别名 城市之母
开罗 面积 3085平方公里
开罗 人口数量 912万人（2011年）
开罗 气候类型 亚热带草原—沙漠气候
罗马 面积 1285.306平方公里
罗马 人口数量 2833560人（2013年）
罗马 气候类型 地中海气候
兰州 别名 金城，陆都
兰州 面积 13085.6平方公里
兰州 人口数量 420万（2012年）
兰州 气候类型 温带大陆性气候
罗索 人口数量 1.6万
洛美 人口数量 157.7万
洛美 气候类型 南部属热带雨林气候，北部属热带草原气候
马德里 别名 “欧洲之门”
马德里 面积 607平方千米
马德里 人口数量 约452万
马德里 气候类型 温带大陆性气候
马拉博 人口数量 约21万
马拉博 气候类型 年平均气温约25℃
马累 面积 约1.96平方公里
马累 人口数量 15万(2014年)
马累 气候类型 热带季风气候
马那瓜 人口数量 162万(2012年)
马尼拉 别名 岷里拉
马尼拉 面积 638平方公里
马尼拉 人口数量 11855975人
马尼拉 气候类型 热带季风气候
马普托 面积 53.7平方千米
马普托 人口数量 110万（2017年）
马塞卢 面积 23平方公里
马塞卢 人口数量 27.5万（2013年）
马塞卢 气候类型 大陆性亚热带气候
马斯喀特 面积 3900平方公里
马斯喀特 人口数量 138.2万(2019年)
马斯喀特 气候类型 热带沙漠气候
麦纳麦 别名 波斯湾明珠
麦纳麦 面积 30平方公里
麦纳麦 人口数量 约150000
麦纳麦 气候类型 气候温和，风光旖丽
曼谷 别名 共台甫
曼谷 面积 1568平方公里
曼谷 人口数量 980万人（2010年）
曼谷 气候类型 热带季风气候
蒙得维的亚 面积 400平方公里
蒙得维的亚 人口数量 134.6万(1980)
蒙得维的亚 气候类型 亚热带季风性湿润气候
蒙罗维亚 人口数量 115万（2019年11月)
明斯克 面积 约349平方千米
明斯克 人口数量 1941000（2015年）
明斯克 气候类型 温带大陆性气候
摩加迪沙 别名 摩加迪沙
摩加迪沙 面积 100多平方公里
摩加迪沙 人口数量 214万
摩加迪沙 气候类型 热带沙漠气候
摩加迪沙 语言 索马里语和阿拉伯语
莫尔兹比港 别名 莫尔兹比港
莫尔兹比港 面积 253平方公里
莫尔兹比港 人口数量 约40万（2006年）
莫尔兹比港 气候类型 热带
莫罗尼 人口数量 4万
墨西哥城 别名 壁画之都
墨西哥城 面积 1500平方公里
墨西哥城 人口数量 1850万
墨西哥城 气候类型 凉爽宜人
姆巴巴内 人口数量 6.3万
拿骚 别名 查尔斯敦
拿骚 面积 207平方公里（80平方英里）
拿骚 人口数量 约25万（2017年，新普罗维登斯岛）
拿骚 气候类型 亚热带气候
内罗毕 面积 684平方公里
内罗毕 人口数量 350万（2019年）
内罗毕 气候类型 热带草原气候
尼科西亚 面积 50．5平方公里
尼科西亚 人口数量 33.38万（2017年）
尼亚美 人口数量 106万（2017年）
尼亚美 面积 255平方公里
努库阿洛法 人口数量 24500（2010年）
努瓦克肖特 面积 1000平方公里（400平方英里）
努瓦克肖特 人口数量 1034000（2014年）
努瓦克肖特 气候类型 热带草原气候
帕拉马里博 面积 面积17平方公里
帕拉马里博 人口数量 人口6.8万(1980)
帕拉马里博 气候类型 炎热多雨，年平均气温27.3℃
平壤 别名 第一江山等
平壤 面积 3194平方公里
平壤 人口数量 3255388人（2011年）
平壤 气候类型 温带季风气候
普拉亚 人口数量 5万
普拉亚 气候类型 20-31度
普拉亚 面积 约10平方公里
乔治敦 面积 30平方公里
乔治敦 人口数量 约25万
萨格勒布 别名 德语称作阿格拉姆
萨格勒布 面积 面积1291平方公里
萨格勒布 人口数量 77万（2001年）
萨格勒布 气候类型 温带大陆性气候
萨拉热窝 别名 萨拉伊波斯纳
萨拉热窝 面积 142平方公里
萨拉热窝 人口数量 31万
萨拉热窝 气候类型 亚寒帯湿润气候和西岸海洋性气候
萨那 人口数量 277.9万（2019年）
萨那 气候类型 气候温和，日照充足
圣地亚哥 别名 圣地亚哥（港台误译）
圣地亚哥 面积 963.6平方公里
圣地亚哥 人口数量 1345895（2013年）
圣地亚哥 气候类型 地中海型气候
圣多美 面积 17平方千米
圣多美 人口数量 56166（2005年）
圣多明各 面积 104.44平方千米
圣多明各 人口数量 329.4万
圣何塞 别名 圣荷西，旧译：山河城
圣何塞 面积 3429平方公里
圣何塞 人口数量 948279
圣何塞 气候类型 地中海气候
圣胡安 面积 89651平方千米
圣胡安 人口数量 620023
圣胡安 语言 西班牙语
圣卢西亚 语言 英语
圣卢西亚 人口数量 17.1万人（2015年）
圣卢西亚 民族 黑人，欧洲人
圣卢西亚 宗教 天主教
圣卢西亚 面积 616平方公里（2013年）
圣萨尔瓦多 面积 568平方公里
圣萨尔瓦多 人口数量 165.6万人(2007年)
圣萨尔瓦多 气候类型 温暖湿润，年平均气温22.8℃
圣约翰 别名 Saintjohn
圣约翰 气候类型 温带海洋性气候
斯德哥尔摩 别名 北方威尼斯
斯德哥尔摩 面积 5400平方公里
斯德哥尔摩 人口数量 795163
苏克雷 人口数量 31.2万
苏瓦 面积 20平方公里
苏瓦 人口数量 8.8万（2009年）
苏瓦 气候类型 热带海洋气候
索非亚 面积 167平方公里
索非亚 人口数量 132.5万人（2018年）
索非亚 气候类型 温带大陆性气候
塔林 别名 科累万，烈韦里
塔林 面积 158.3平方公里
塔林 人口数量 40.4万
塔林 气候类型 温带海洋性气候
塔那那利佛 别名 安塔那那利佛
塔那那利佛 人口数量 1403449（2001年）
塔那那利佛 气候类型 热带高原气候
塔什干 别名 石头城，塔什坎特
塔什干 面积 260平方千米
塔什干 人口数量 213万（2010年）
塔什干 气候类型 温带大陆性气候
太子港 人口数量 人口约276万（2015年）
太子港 气候类型 海洋气候
特古西加尔巴 别名 德古斯加巴
特古西加尔巴 面积 751.1平方公里
特古西加尔巴 人口数量 89.4万(2006年)
廷布 人口数量 5万人口
瓦杜兹 人口数量 5000人
瓦加杜古 面积 219.3平方公里
瓦加杜古 人口数量 1119775人（2006年1月）
瓦加杜古 气候类型 热带草原气候
瓦加杜古 别名 Ouaga
瓦莱塔 面积 0.8平方公里
瓦莱塔 人口数量 人口6794人（2016年）
万象 别名 栴檀
万象 面积 3920平方公里
万象 人口数量 78.3万（2013年）
万象 气候类型 热带季风性气候
维多利亚 别名 时髦辣妹KungFuCandy
维尔纽斯 面积 402平方公里
维尔纽斯 人口数量 553904（2007年）
维尔纽斯 气候类型 介于大陆性气候与海洋性气候之间
维拉港 面积 23.06平方公里
维拉港 人口数量 4.4万人(2006)
维拉港 宗教 天主教
维也纳 别名 音乐之都
维也纳 面积 面积414.65平方公里
维也纳 人口数量 人口170万(2008)
维也纳 气候类型 海洋性气候、大陆性气候
温得和克 人口数量 23万（2014年）
温得和克 面积 645平方公里
温得和克 语言 南非荷兰语
乌兰巴托 别名 库伦，草原之都
乌兰巴托 面积 4704平方公里
乌兰巴托 人口数量 131万（2013年）
乌兰巴托 气候类型 温带大陆气候
乌兰巴托 民族 蒙古族
西班牙港 人口数量 约15万
西班牙港 气候类型 近赤道，终年炎热
雅典 别名 西方文明的摇篮
雅典 面积 412平方公里
雅典 人口数量 4013368（2011年）
雅典 气候类型 地中海气候
雅温得 别名 七丘之城
雅温得 面积 180平方千米
雅温得 人口数量 253.8万人
雅温得 气候类型 热带大陆性气候
亚的斯亚贝巴 别名 亚迪城
亚的斯亚贝巴 面积 530.14平方公里
亚的斯亚贝巴 人口数量 2973004人(2005年)
亚的斯亚贝巴 气候类型 高原气候
亚穆苏克罗 面积 3500平方公里
亚穆苏克罗 人口数量 97万人(2019年)
亚穆苏克罗 气候类型 热带雨林气候
亚松森 面积 117平方千米
亚松森 人口数量 513399人（2002）
亚松森 气候类型 夏季气温22—35℃，冬季气温12—22℃
伊斯兰堡 面积 909平方公里
伊斯兰堡 人口数量 115万人（2011年）
伊斯兰堡 气候类型 亚热带季风气候
渥太华 别名 渥京
渥太华 面积 2778平方公里
渥太华 人口数量 123万（2011年）
渥太华 气候类型 大陆性寒温带针叶林气候
阿布贾 别名 联邦首都区
阿布贾 面积 7315平方公里
阿布贾 人口数量 2006413（2012年）
阿布贾 气候类型 热带季风气候
阿布扎比 别名 阿布达比（港台译法）
阿布扎比 面积 67340平方公里
阿布扎比 人口数量 人口250万（2013年）
阿布扎比 气候类型 热带沙漠气候
阿尔及尔 人口数量 三百万
阿尔及尔 气候类型 地中海型气候
阿克拉 别名 阿克拉都市区
阿克拉 面积 城市173/都会区894（平方公里）
阿克拉 人口数量 1658937人（2000年）
阿克拉 气候类型 热带气候
阿克拉 矿产资源 黄金、钻石、铝矾土、锰
阿姆斯特丹 别名 北方威尼斯
阿姆斯特丹 面积 219平方公里
阿姆斯特丹 人口数量 1108297
阿姆斯特丹 气候类型 温带海洋性气候
阿皮亚 气候类型 平均气温27℃
阿什哈巴德 面积 300平方公里
阿什哈巴德 人口数量 100万（2018年8月）
阿什哈巴德 气候类型 亚热带沙漠气候
阿斯马拉 人口数量 71万（2019年）
埃里温 面积 90平方千米
埃里温 人口数量 130万
安卡拉 人口数量 人口500万
安曼 面积 1680平方公里（648.7平方英里）
安曼 人口数量 212.6万人
安曼 气候类型 亚热带地中海型气候
奥斯陆 别名 克里斯蒂安尼亚（旧称）
奥斯陆 面积 454平方公里
奥斯陆 人口数量 560484(2008年)
奥斯陆 气候类型 温带阔叶林气候，终年温和湿润
巴格达 别名 巴哈塔
巴格达 面积 860平方公里(2002年)
巴格达 人口数量 560万(2002年)
巴格达 气候类型 亚热带干旱和半干旱气候
巴库 面积 2192平方公里
巴库 人口数量 3.000.000（2008年）
巴黎 别名 时尚之都，世界花都浪漫之都
巴黎 面积 105.4平方公里
巴黎 人口数量 248.33万(2013年)
巴黎 气候类型 温带海洋性气候
巴黎 宗教 天主教、伊斯兰教
巴黎 民族 法兰西人、阿拉伯人
巴马科 别名 鳄鱼城
巴马科 面积 267平方千米
巴马科 人口数量 280万（2016年）
巴马科 气候类型 热带草原气候
巴拿马城 面积 275平方公里
巴拿马城 人口数量 171万（2010年）
巴拿马城 气候类型 热带海洋性气候
巴斯特尔 面积 6.1平方公里
巴斯特尔 人口数量 1.3万（2019年）
巴斯特尔 气候类型 热带雨林气候
班吉 面积 66平方公里
班吉 人口数量 约115万（2018年10月）
班吉 气候类型 热带雨林气候
班珠尔 别名 班竹
班珠尔 面积 44平方公里
班珠尔 人口数量 3.13万（2016年）
班珠尔 气候类型 热带草原气候
贝尔格莱德 别名 贝尔格勒
贝尔格莱德 面积 359.96平方公里
贝尔格莱德 人口数量 1576124（2002年）
贝尔格莱德 气候类型 副热带湿润气候
贝尔莫潘 人口数量 约1.8万
贝鲁特 人口数量 约200万
贝鲁特 气候类型 地中海气候
比勒陀利亚 别名 比勒陀利亚
比勒陀利亚 面积 592平方千米
比勒陀利亚 人口数量 1884046人（2005）
比勒陀利亚 气候类型 地中海气候
比绍 人口数量 43万（2017年）
波多诺伏 面积 11000公顷
波多诺伏 人口数量 27万（2019年）
波多诺伏 气候类型 热带雨林气候
波哥大 别名 圣菲波哥大
波哥大 面积 1587平方千米
波哥大 人口数量 8250000人
波哥大 气候类型 高原山地气候
布达佩斯 别名 节庆之都
布达佩斯 面积 525.2平方公里
布达佩斯 人口数量 1740041
布达佩斯 气候类型 温带大陆湿润性气候
布达佩斯 语言 匈牙利语
布加勒斯特 别名 欢乐之城
布加勒斯特 面积 605平方公里
布加勒斯特 人口数量 228万
布加勒斯特 气候类型 温带大陆性气候
布拉柴维尔 面积 263.9平方千米
布拉柴维尔 人口数量 约156万（2017年）
布拉柴维尔 气候类型 热带雨林气候
布拉迪斯拉发 人口数量 43万（截至2019年3月底）
布拉迪斯拉发 面积 368平方公里
布拉格 别名 文艺之都
布拉格 面积 6977平方千米（都会区）
布拉格 人口数量 1230891(2012)
布拉格 气候类型 温带大陆性气候
布拉格 民族 捷克人
布里奇敦 面积 10平方千米
布里奇敦 人口数量 约10万
布琼布拉 别名 乌松布拉
布琼布拉 人口数量 20余万
布宜诺斯艾利斯 别名 南美洲巴黎，布市
布宜诺斯艾利斯 面积 203平方公里
布宜诺斯艾利斯 人口数量 304万（2008年）
布宜诺斯艾利斯 气候类型 亚热带季风性湿润气候
布宜诺斯艾利斯 宗教 天主教
达喀尔 面积 547平方公里
达喀尔 人口数量 约363万（2018年）
达喀尔 气候类型 典型的热带草原气候
达卡 别名 三轮车之都
达卡 面积 360平方千米
达卡 人口数量 14399000
达卡 气候类型 热带
大马士革 面积 105平方公里
大马士革 人口数量 450万（2019年）
大马士革 气候类型 地中海气候
德黑兰 面积 658平方公里
德黑兰 人口数量 8429807
的黎波里 别名 地中海的白色新娘
的黎波里 面积 2616平方公里
的黎波里 人口数量 175万（1998年）
的黎波里 气候类型 地中海气候
地拉那 人口数量 约353400（2003年官方估计）
地拉那 民族 阿尔巴尼亚族等
第比利斯 面积 726平方公里
第比利斯 人口数量 1152500（2010年）
第比利斯 气候类型 温带大陆性气候
都柏林 别名 欧洲的硅谷
都柏林 面积 114平方公里
都柏林 人口数量 120万（2006年）
都柏林 气候类型 温带海洋性气候
杜尚别 面积 125平方公里
杜尚别 人口数量 56.2万
杜尚别 气候类型 高山气候
多哈 面积 132平方公里
多哈 人口数量 约99.8万（2011年）
多哈 气候类型 热带沙漠气候
多哈 宗教 伊斯兰教
恩贾梅纳 别名 拉密堡
恩贾梅纳 面积 104平方千米
恩贾梅纳 人口数量 约110万（2016年统计数据）
恩贾梅纳 气候类型 热带草原气候
弗里敦 面积 357平方公里
弗里敦 人口数量 107万（2004年）
弗里敦 气候类型 热带草原气候
哥本哈根 别名 自行车之城
哥本哈根 面积 97平方千米
哥本哈根 人口数量 67.6万（2017年）
哥本哈根 气候类型 温带海洋性气候
哈博罗内 面积 11平方公里
哈博罗内 人口数量 约23.6万（2013年）
哈拉雷 别名 索尔兹伯里
哈拉雷 面积 477平方千米
哈拉雷 人口数量 86万
哈瓦那 面积 721平方公里
哈瓦那 人口数量 118.05万
哈瓦那 气候类型 热带草原气候
河内 别名 东京，升龙，罗城，交州等
河内 面积 3324.92平方公里
河内 人口数量 620万
河内 气候类型 热带季风气候
赫尔辛基 别名 波罗的海的女儿
赫尔辛基 面积 686平方千米
赫尔辛基 人口数量 559330人(2003)
赫尔辛基 气候类型 海洋性气候
赫尔辛基 语言 芬兰语和瑞典语
华沙 别名 绿色首都
华沙 面积 512平方公里
华沙 人口数量 约170万(2010年)
华沙 气候类型 大陆潮湿气候
惠灵顿 别名 威灵顿
惠灵顿 面积 266.25平方千米
惠灵顿 人口数量 约45万
惠灵顿 气候类型 海洋性气候
霍尼亚拉 人口数量 49107人
霍尼亚拉 气候类型 热带海洋性气候
基多 面积 372.39平方千米
基多 人口数量 1839853人
基辅 别名 “花园城市”
基辅 面积 782平方千米
基辅 人口数量 260万
基辅 气候类型 温带大陆性湿润气候
基加利 人口数量 113万（2015年）
吉隆坡 别名 “世界博物馆”
吉隆坡 面积 243平方公里
