马耳他 宗教 多信奉天主教，少数人信奉基督教新教和希腊东正教
马耳他 面积 316平方公里
安道尔 简称 安道尔
安道尔 语言 加泰罗尼亚语
安道尔 人口数量 85082人（2011年）
安道尔 民族 加泰罗尼亚人，西班牙人
安道尔 宗教 天主教
安道尔 面积 468平方公里
安道尔 面积排名 世界第168名
以色列 简称 以色列
以色列 语言 希伯来语、阿拉伯语
以色列 人口数量 813万（2014年1月）
以色列 民族 犹太人、阿拉伯人、德鲁兹人
以色列 宗教 犹太教、基督教、伊斯兰教
以色列 面积 25740平方公里（实际管辖面积）
以色列 气候类型 地中海气候
新加坡 简称 新加坡
新加坡 语言 英语，华语，马来语，泰米尔语
新加坡 人口数量 526万（2011年）
新加坡 民族 华族，印度族，马来族，欧亚族
新加坡 宗教 佛教道教伊斯兰教基督教印度教
新加坡 面积 714.3平方公里
东帝汶 简称 东帝汶
东帝汶 语言 德顿语，葡萄牙语
东帝汶 人口数量 115万
东帝汶 民族 东帝汶土著，印尼人
东帝汶 宗教 罗马天主教
东帝汶 面积 14874平方公里
智利 简称 智利
智利 语言 西班牙语
智利 人口数量 1634.1万（2012年）
智利 民族 印欧混血种人
智利 宗教 天主教、福音教
智利 面积 756626平方公里
法属圭亚那 别名 森林之国
法属圭亚那 面积 83534平方公里
法属圭亚那 人口数量 289763（2019）
法属圭亚那 气候类型 热带雨林气候
法属圭亚那 语言 法语
法属圭亚那 民族 克里奥尔人
法属圭亚那 宗教 天主教
苏里南 简称 苏里南
苏里南 语言 荷兰语
苏里南 人口数量 560157（2012年）
苏里南 民族 印度人、克里欧人、爪哇人
苏里南 宗教 基督教、天主教、印度教
苏里南 面积 163821平方公里
圭亚那 简称 圭亚那
圭亚那 语言 英语
圭亚那 人口数量 752940(2010年)
圭亚那 民族 印第安人，黑人
圭亚那 宗教 基督教，印度教，伊斯兰教
圭亚那 面积 214970平方公里
哥伦比亚 简称 哥伦比亚
哥伦比亚 语言 西班牙语
哥伦比亚 人口数量 4600万（2014年）
哥伦比亚 民族 印欧混血种人、白人
哥伦比亚 宗教 天主教
哥伦比亚 面积 1141748平方公里
秘鲁 简称 秘鲁
秘鲁 语言 西班牙语
秘鲁 人口数量 30946000(2013年)
秘鲁 民族 印第安人，印欧混血种人
秘鲁 宗教 天主教
秘鲁 面积 1285216平方公里
玻利维亚 简称 玻利维亚
玻利维亚 语言 西班牙语
玻利维亚 人口数量 10907778(2010年)
玻利维亚 民族 印第安人，印欧混血种人，白人
玻利维亚 宗教 天主教，卫理公会，耶稣教
玻利维亚 面积 1098581平方公里
乌拉圭 简称 乌拉圭
乌拉圭 语言 西班牙语
乌拉圭 人口数量 339万（2013年）
乌拉圭 民族 白人，印欧混血种人，黑人
乌拉圭 宗教 天主教
乌拉圭 面积 176200平方公里
巴西 简称 巴西
巴西 语言 巴西葡萄牙语，通用西班牙语
巴西 人口数量 200000000(2013年预估)
巴西 民族 白人，黑白混血人，黑人
巴西 宗教 天主教
巴西 面积 8514877平方公里
阿根廷 简称 阿根廷
阿根廷 语言 西班牙语
阿根廷 人口数量 41281631(2012年估计)
阿根廷 民族 西班牙裔，意大利裔
阿根廷 宗教 天主教
阿根廷 面积 2780400平方公里
荷兰 简称 荷兰
荷兰 语言 荷兰语、德语
荷兰 人口数量 16740000（2013年）
荷兰 民族 荷兰人，弗里斯人
荷兰 宗教 基督新教、天主教
荷兰 面积 41864平方公里
荷兰 别名 水之国花之国牧场之国
中国 简称 中国
中国 语言 汉语普通话
中国 民族 汉族
中国 宗教 佛教、道教、伊斯兰教
中国 面积 约960万平方公里
中国 人口数量 13亿人(2008年)
罗马尼亚 语言 罗马尼亚语
罗马尼亚 人口数量 21296000(2013年)
罗马尼亚 民族 罗马尼亚人
罗马尼亚 宗教 东正教
罗马尼亚 面积 238391平方公里
罗马尼亚 简称 罗马尼亚
马达加斯加 简称 马达加斯加
马达加斯加 语言 法语，马达加斯加语
马达加斯加 人口数量 21926221(2011年)
马达加斯加 民族 伊麦利那，贝希米扎拉卡，贝希略
马达加斯加 宗教 基督教，伊斯兰教
马达加斯加 面积 587041平方公里
马拉维 简称 马拉维
马拉维 语言 英语
马拉维 人口数量 1720万(2015年)
马拉维 民族 尼昂加族、奇切瓦族、尧族
马拉维 宗教 基督新教、天主教、伊斯兰教
马拉维 面积 11.8万平方公里
马里 简称 马里
马里 语言 法语，班巴拉语
马里 人口数量 14517176(2009年)
马里 民族 班巴拉人
马里 宗教 伊斯兰教，基督教，拜物教
马里 面积 1240192平方公里
马绍尔群岛 简称 马绍尔群岛
马绍尔群岛 语言 马绍尔语
马绍尔群岛 人口数量 5.43万（2017年）
马绍尔群岛 民族 密克罗尼西亚人
马绍尔群岛 宗教 基督新教，神召会，天主教
马绍尔群岛 面积 181.3平方公里
马绍尔群岛 气候类型 热带气候
毛里求斯 简称 毛里求斯
毛里求斯 语言 英语、法语
毛里求斯 人口数量 1366620(2013年)
毛里求斯 民族 印裔毛里求斯人，克里奥耳人
毛里求斯 宗教 印度教，天主教，伊斯兰教
毛里求斯 面积 2040平方公里
毛里求斯 气候类型 亚热带海洋性气候
密克罗尼西亚 别名 小岛群岛
密克罗尼西亚 面积 陆地面积2700平方公里，海域面积740万平方公里
密克罗尼西亚 人口数量 531823
密克罗尼西亚 气候类型 热带海洋性气候
密克罗尼西亚 简称 密克罗尼西亚
密克罗尼西亚 语言 英语
密克罗尼西亚 民族 密克罗尼西亚人
密克罗尼西亚 宗教 天主教，基督新教
密克罗尼西亚 面积排名 世界第177名
莫桑比克 语言 葡萄牙语
莫桑比克 人口数量 22894000(2009年)
莫桑比克 民族 马库阿人、聪加人、马拉维人等
莫桑比克 宗教 天主教、原始宗教
莫桑比克 面积 80.16万平方公里
莫桑比克 气候类型 热带草原气候和热带季风气候
莫桑比克 简称 莫桑比克
纳米比亚 简称 纳米比亚
纳米比亚 语言 英语
纳米比亚 人口数量 约2400000人(2013年)
纳米比亚 民族 辛巴族，奥万博族，班图族
纳米比亚 宗教 基督教
纳米比亚 面积 825418平方公里
尼加拉瓜 简称 尼加拉瓜
尼加拉瓜 语言 西班牙语
尼加拉瓜 人口数量 607.1万人（2012年）
尼加拉瓜 民族 印欧混血，黑人，白人，印第安人
尼加拉瓜 宗教 天主教
尼加拉瓜 面积 13.04万平方公里
尼日尔 简称 尼日尔
尼日尔 语言 法语，豪萨语大部分通用
尼日尔 人口数量 15730754（2011年）
尼日尔 民族 豪萨族，图阿雷格族，颇尔族
尼日尔 宗教 伊斯兰教
尼日尔 面积 126.7万平方公里
葡萄牙 简称 葡萄牙
葡萄牙 语言 葡萄牙语，通用西班牙语
葡萄牙 人口数量 1320万（2013年）
葡萄牙 民族 葡萄牙人
葡萄牙 宗教 天主教
葡萄牙 面积 92090平方公里
葡萄牙 气候类型 地中海气候
瑞典 简称 瑞典
瑞典 语言 瑞典语
瑞典 人口数量 965.7万(2013年预计)
瑞典 民族 瑞典人，萨米族
瑞典 宗教 基督教路德宗
瑞典 面积 449964平方公里
萨尔瓦多 简称 萨尔瓦多
萨尔瓦多 语言 西班牙语
萨尔瓦多 人口数量 6134000(2009年)
萨尔瓦多 民族 印欧混血种、白人
萨尔瓦多 宗教 天主教
萨尔瓦多 面积 21040平方公里
塞拉利昂 简称 塞拉利昂
塞拉利昂 语言 英语
塞拉利昂 人口数量 610万（2012年）
塞拉利昂 民族 曼迪族，泰姆奈族
塞拉利昂 宗教 伊斯兰教，基督教
塞拉利昂 面积 71740平方公里
塞拉利昂 气候类型 热带季风气候
塞内加尔 简称 塞内加尔
塞内加尔 语言 法语
塞内加尔 人口数量 1287万（2013年）
塞内加尔 民族 沃洛夫族、颇尔族、谢列尔族
塞内加尔 宗教 伊斯兰教
塞内加尔 面积 196722平方公里
塞浦路斯 简称 塞浦路斯
塞浦路斯 语言 希腊语，土耳其语，英语。
塞浦路斯 人口数量 1133800(2013年)
塞浦路斯 民族 希腊族
塞浦路斯 宗教 东正教，伊斯兰教
塞浦路斯 面积 9251平方千米
塞舌尔 简称 塞舌尔
塞舌尔 语言 克里奥尔语，法语，英语
塞舌尔 人口数量 84000(2009年)
塞舌尔 民族 克里奥尔人
塞舌尔 宗教 天主教
塞舌尔 面积 451平方公里
圣多美和普林西比 简称 圣普
圣多美和普林西比 语言 葡萄牙语
圣多美和普林西比 人口数量 183176(2011年)
圣多美和普林西比 民族 班图人
圣多美和普林西比 宗教 天主教
圣多美和普林西比 面积 1001平方公里
圣多美和普林西比 气候类型 热带雨林气候
圣卢西亚 语言 英语
圣卢西亚 人口数量 17.1万人（2015年）
圣卢西亚 民族 黑人，欧洲人
圣卢西亚 宗教 天主教
圣卢西亚 面积 616平方公里（2013年）
圣文森特和格林纳丁斯 语言 英语
圣文森特和格林纳丁斯 人口数量 120000(2008年)
圣文森特和格林纳丁斯 民族 黑人，混血人种
圣文森特和格林纳丁斯 宗教 基督教新教，天主教
圣文森特和格林纳丁斯 面积 389平方公里
斯威士兰 简称 斯威士兰
斯威士兰 语言 英语，斯威士语，祖鲁语
斯威士兰 人口数量 120万(2012年)
斯威士兰 民族 斯威士兰族、祖鲁族、通加族
斯威士兰 宗教 基督教，原始宗教，伊斯兰教
斯威士兰 面积 17364平方公里
索马里 简称 索马里
索马里 语言 索马里语，阿拉伯语
索马里 人口数量 10085638人(2012年估计)
索马里 民族 索马里人，阿拉伯人
索马里 宗教 伊斯兰教
索马里 面积 637657平方公里
所罗门群岛 语言 英语
所罗门群岛 人口数量 523000(2009年)
所罗门群岛 民族 美拉尼西亚人
所罗门群岛 宗教 基督教
所罗门群岛 面积 28400平方公里
所罗门群岛 简称 所罗门群岛
坦桑尼亚 简称 坦桑尼亚
坦桑尼亚 语言 斯瓦希里语，英语
坦桑尼亚 人口数量 43188000(2010年)
坦桑尼亚 民族 苏库马，尼亚姆维奇，查加，赫赫
坦桑尼亚 宗教 天主教，基督教，伊斯兰教
坦桑尼亚 面积 945203平方公里
汤加 简称 汤加
汤加 语言 英语，汤加语
汤加 人口数量 103036(2011年)
汤加 民族 汤加人
汤加 宗教 基督教新教
汤加 面积 747平方公里
特古西加尔巴 别名 德古斯加巴
特古西加尔巴 面积 751.1平方公里
特古西加尔巴 人口数量 89.4万(2006年)
特立尼达和多巴哥 简称 特立尼达和多巴哥
特立尼达和多巴哥 语言 英语
特立尼达和多巴哥 人口数量 132.5万（2011）
特立尼达和多巴哥 民族 印裔特立尼达人，非裔特立尼达人
特立尼达和多巴哥 宗教 天主教，印度教
特立尼达和多巴哥 面积 5128平方公里
图瓦卢 语言 英语，图瓦卢语
图瓦卢 人口数量 10837（2013年7月）
图瓦卢 民族 图瓦卢人
图瓦卢 宗教 基督教
图瓦卢 面积 26平方公里
图瓦卢 气候类型 热带海洋性气候
图瓦卢 简称 图瓦卢
瓦努阿图 简称 瓦努阿图
瓦努阿图 语言 英语、法语、比斯拉马语
瓦努阿图 人口数量 28.2万（2017年）
瓦努阿图 民族 瓦努阿图人
瓦努阿图 宗教 基督新教
瓦努阿图 面积 12190平方公里
危地马拉 简称 危地马拉
危地马拉 语言 西班牙语
危地马拉 人口数量 13990137(2014年)
危地马拉 民族 印欧混血种人、白人
危地马拉 宗教 天主教
危地马拉 面积 108889平方公里
乌干达 简称 乌干达
乌干达 语言 英语
乌干达 人口数量 35873253（2012年预计）
乌干达 民族 班图人，尼罗人，尼罗--闪米特人
乌干达 宗教 天主教，基督教，伊斯兰教
乌干达 面积 236040平方公里
乌克兰 语言 乌克兰语，通用俄语
乌克兰 人口数量 45469800(2013年)
乌克兰 民族 乌克兰族，俄罗斯族
乌克兰 宗教 东正教，天主教
乌克兰 面积 578200平方公里（不含克里米亚面积）
乌克兰 气候类型 温带大陆性气候
乌克兰 简称 乌克兰
匈牙利 语言 匈牙利语
匈牙利 人口数量 989.38万（2012年）
匈牙利 民族 匈牙利人
匈牙利 宗教 天主教，基督新教
匈牙利 面积 93030平方公里
匈牙利 气候类型 温带大陆性气候
匈牙利 简称 匈牙利
牙买加 语言 英语
牙买加 人口数量 2889187人（2012年）
牙买加 民族 黑人和黑白混血种人
牙买加 宗教 大多数居民信奉基督教
牙买加 面积 10991平方公里
牙买加 气候类型 热带雨林气候
乍得 简称 乍得
乍得 语言 法语，阿拉伯语
乍得 人口数量 10329208（2009年）
乍得 民族 萨拉人，阿拉伯人，图布人
乍得 宗教 伊斯兰教，基督教，原始宗教
乍得 面积 1284000平方公里
中非 简称 中非
中非 语言 法语
中非 人口数量 480万（2012年）
中非 民族 巴雅，班达，桑戈
中非 宗教 原始宗教，天主教，基督教
中非 面积 622984平方公里
斐济 简称 斐济
斐济 语言 英语，斐济语，印地语
斐济 人口数量 849000(2009年)
斐济 民族 斐济族，印度族
斐济 宗教 基督教，印度教，伊斯兰教
斐济 面积 1.8333万平方公里
斐济 气候类型 热带海洋性气候
阿尔巴尼亚 简称 阿尔巴尼亚
阿尔巴尼亚 语言 阿尔巴尼亚语
阿尔巴尼亚 人口数量 363万(2014年)
阿尔巴尼亚 民族 阿尔巴尼亚人
阿尔巴尼亚 宗教 东正教，伊斯兰教
阿尔巴尼亚 面积 28748平方公里
埃塞俄比亚 简称 埃塞俄比亚
埃塞俄比亚 语言 阿姆哈拉语为联邦工作语言，通用英语
埃塞俄比亚 人口数量 9881万（2013年）
埃塞俄比亚 民族 奥罗莫族，阿姆哈拉族
埃塞俄比亚 宗教 基督教，伊斯兰教
埃塞俄比亚 面积 1104300平方公里
埃塞俄比亚 气候类型 热带草原气候和亚热带森林气候
埃塞俄比亚 面积排名 世界第26名
爱尔兰 简称 爱尔兰
爱尔兰 语言 爱尔兰语，英语
爱尔兰 人口数量 4588252(2011年)
爱尔兰 民族 爱尔兰人
爱尔兰 宗教 天主教
爱尔兰 面积 70273平方公里
爱尔兰 别名 欧洲小虎
爱尔兰 别名 翡翠绿岛
爱尔兰 气候类型 温带海洋性气候
安哥拉 简称 安哥拉
安哥拉 语言 葡萄牙语
安哥拉 人口数量 2070万（2013年估值）
